GEOID,district
55025000503,3
55025000504,3
55025010800,3
55025013700,3
55079016500,8
55079186500,8
55079015700,8
55079015800,8
55079017600,8
55079018600,8
55079016600,8
55079186600,8
55021970200,7
55021971000,7
55021970700,7
55021970900,7
55021970600,7
55111000500,2
55111000401,7
55111000402,7
55099970100,6
55099970200,6
55099970400,6
55099970700,6
55085971002,6
55085971300,6
55085970800,6
55085970900,6
55089620100,8
55089630201,8
55131400104,8
55131420103,1
55089640100,8
55089650300,8
55089640200,8
55089650101,8
55133201201,3
55133203000,3
55133201202,3
55133201203,3
55133200804,3
55133200902,8
55079090300,8
55133200901,8
55139001700,1
55139002300,1
55139000400,1
55139000900,1
55087012504,5
55087013300,5
55015020306,1
55139003702,1
55079020700,8
55079185200,8
55079180100,1
55079185100,8
55079021700,8
55079021800,4
55079120501,4
55079140202,4
55073000100,5
55073000200,5
55073000602,5
55073000700,5
55073000300,5
55073000400,6
55073000800,5
55073001102,5
55025000300,3
55025000401,3
55025000800,3
55025010100,3
55025000501,3
55025000600,3
55025000402,3
55025000408,3
55109120100,6
55109120903,6
55109120201,6
55109120300,6
55109120202,6
55109120904,6
55093960500,6
55109120901,6
55139000100,1
55139000200,1
55139001400,1
55139001500,1
55139001801,1
55139001900,1
55139000300,1
55139001600,1
55063001101,2
55063001102,2
55063000600,2
55063000800,2
55123960300,2
55123960400,2
55063010700,2
55123960600,2
55033970600,6
55093960800,6
55093960600,6
55093960700,6
55093960100,6
55093960200,6
55093960300,6
55093960400,6
55027960900,7
55027961000,7
55027960700,7
55027960800,7
55021970100,7
55027960500,7
55027960600,7
55027961800,7
55101001002,4
55101001003,4
55101000600,4
55101000700,4
55101000100,1
55101000300,1
55059990000,1
55101000800,4
55027960400,7
55027961100,7
55027960300,1
55039041800,7
55027961500,1
55027961600,1
55131440104,1
55131440106,1
55067960300,5
55067960700,5
55041950400,5
55067960100,5
55069960600,6
55073001500,6
55069960800,6
55069961000,6
55025002602,3
55025011402,3
55025010502,3
55025011401,3
55025002500,3
55025002601,3
55025002700,3
55025002800,3
55079001100,8
55079002000,8
55079001200,8
55079001900,8
55079002800,8
55079002900,8
55079002400,8
55079002500,8
55063010203,7
55063010402,7
55063010102,2
55063010401,2
55063010600,2
55063010800,2
55063000700,2
55063001200,2
55135100600,7
55135100800,7
55137960100,7
55139002202,7
55135100500,7
55135101000,7
55135100400,7
55135100700,7
55011960300,7
55011960400,7
55091950100,7
55091950200,6
55121100700,7
55121100800,7
55011960500,7
55121100600,7
55055101600,3
55133204002,3
55133203803,3
55133204004,3
55133203703,3
55133204502,3
55133204003,3
55133204100,3
55063010202,7
55063010500,2
55053960400,7
55063010201,7
55121100300,7
55121100500,7
55121100100,7
55121100400,7
55025011504,3
55025013200,3
55025013301,3
55025013302,3
55025011503,3
55025011600,3
55025011505,3
55025011506,3
55079060101,8
55079070100,8
55079000900,8
55079001000,8
55079040100,8
55079060102,8
55089660301,1
55089660303,1
55079006000,8
55079006100,8
55079004800,8
55079006200,8
55079009000,8
55079009800,8
55079008900,8
55079009900,8
55087010200,5
55087011102,5
55087011101,5
55087011200,5
55087011900,5
55087012400,5
55087011400,5
55087011502,5
55009000900,5
55009001701,5
55009001100,5
55009001200,5
55009002002,5
55009002003,5
55009001702,5
55009001801,5
55039040200,1
55039041300,1
55039040300,1
55039040400,1
55039040800,1
55039040900,1
55039040100,1
55039040500,1
55043961200,2
55065970400,2
55043960800,2
55043961100,2
55023960600,2
55043960400,2
55043960500,2
55043960700,2
55037190100,5
55041950100,5
55037190200,5
55075960100,5
55085970102,6
55085970400,6
55085970500,6
55085971400,6
55043960100,2
55043960200,2
55049950300,2
55065970300,2
55111000700,2
55111000800,2
55049950200,2
55103970500,2
55025000202,2
55025000204,2
55025000100,3
55025000201,3
55025000205,2
55025010901,2
55025011000,2
55025011101,2
55131450103,1
55131450105,1
55131450104,1
55131460101,1
55131470202,1
55133200102,1
55131460102,1
55131470100,1
55009010100,5
55009021200,5
55009021000,5
55009021100,5
55009000600,5
55009000700,5
55009021303,5
55009021304,5
55078940101,5
55115100600,5
55078940102,5
55115100300,5
55115100100,5
55115100400,5
55083100600,5
55115100200,5
55085970602,6
55085971500,6
55125940000,6
55125950700,6
55085970601,6
55085971001,6
55099970500,6
55099970600,6
55079016800,8
55079016900,8
55079017500,8
55079018700,8
55079018800,4
55079018900,4
55079020100,4
55079020400,8
55133200500,8
55133200803,8
55079090100,8
55133200700,8
55133200801,3
55133203404,3
55133203305,3
55133203306,3
55079019200,4
55079101800,4
55079019300,4
55079101600,4
55079017200,4
55079019000,4
55079017300,4
55079017400,4
55079100400,4
55079100500,4
55079012700,4
55079012900,4
55079100600,4
55079100700,4
55079100800,4
55133201102,4
55133201703,4
55133201704,4
55133201701,4
55133201800,4
55133201506,4
55133201600,4
55133201404,4
55133201505,4
55005000400,6
55005000900,6
55095960500,6
55095961100,6
55095960700,6
55095960800,6
55095960900,6
55095961000,6
55105001800,2
55105002601,2
55105002602,2
55105003300,2
55105001500,2
55105001900,2
55105001600,2
55105001700,2
55075961500,5
55075990000,5
55029100400,5
55029100500,5
55029100900,5
55029101000,5
55083101000,5
55083990000,5
55079100100,4
55079100200,4
55079017100,4
55079110100,4
55079100900,4
55079101400,4
55079100300,4
55079101500,4
55079021400,8
55079021600,8
55079021500,8
55079120502,4
55079020200,4
55079021300,8
55079020300,8
55079020500,8
55139000700,1
55139000800,1
55139001000,1
55139001804,1
55139000500,1
55139001200,1
55139001100,1
55139001300,1
55025010600,3
55025012502,3
55025012400,3
55025012501,3
55025001501,3
55025001502,3
55025010400,3
55025010501,3
55101001301,1
55101001302,1
55101001400,1
55101001505,1
55101000200,1
55101990000,1
55101000400,1
55101000500,4
55115100500,5
55115101000,5
55087013100,5
55115101100,5
55087012700,5
55087012800,5
55135100900,7
55135101200,7
55127000101,4
55133203901,4
55127000102,4
55133203902,4
55101002701,4
55101002800,4
55101002002,4
55101002100,4
55079009400,8
55079009500,8
55079009200,8
55079009300,8
55079009100,8
55079009600,8
55079012300,8
55079012400,8
55071005200,1
55071005400,1
55071005100,1
55071005300,1
55071000100,1
55071010100,1
55061960500,5
55061990000,5
55089630100,8
55089630202,8
55089660304,1
55089990000,1
55101001501,4
55101001504,1
55079030100,1
55079990000,1
55087012505,5
55087012506,5
55087012503,5
55087012902,5
55009020504,5
55009021600,5
55087012901,5
55087940000,5
55015020800,5
55139002602,5
55015020303,5
55015020304,5
55087010500,5
55087010601,5
55087010602,5
55087010700,5
55079006900,8
55079007000,8
55079007100,8
55079008000,8
55079008100,8
55079185700,8
55079185600,8
55079186000,8
55117010400,1
55117011100,1
55039041900,1
55039042200,1
55039040700,1
55039041000,1
55039041100,1
55039042000,1
55073000500,6
55073000601,6
55073001300,6
55073001400,6
55073001103,5
55073001104,5
55073000900,5
55073001000,5
55101002402,2
55101002702,4
55101002401,3
55101002600,2
55133203102,3
55133203804,3
55127000200,3
55133203802,3
55035001300,6
55035001500,6
55035001101,6
55035001200,6
55011960100,7
55011960200,7
55035001600,7
55121100200,7
55139003500,1
55139003600,1
55139003200,1
55139003300,1
55139002900,1
55139003000,1
55139003400,1
55139003701,1
55133202101,3
55133202201,3
55133202202,3
55133203103,3
55133202103,3
55133202302,3
55133202001,3
55133202102,3
55101000901,4
55101000903,4
55101001001,4
55101001701,4
55059000100,4
55101000904,4
55059000300,4
55059000500,4
55059000601,4
55059000602,4
55059002601,4
55059002602,4
55059000400,4
55059000800,4
55059000900,4
55059001100,4
55079013500,8
55079013700,8
55079014900,8
55079186400,8
55079012200,8
55079013600,8
55079014800,8
55079186100,8
55079000800,8
55079050102,8
55079000101,8
55079050101,8
55089660100,8
55089660202,8
55089650102,8
55089650200,8
55133201300,4
55133201403,4
55079101000,4
55133201402,4
55079090600,4
55079185300,4
55133201000,4
55133201101,4
55137960600,7
55137960700,7
55139002100,7
55139002201,7
55039041400,1
55039042100,1
55139001803,1
55139002000,7
55029100100,5
55029100300,5
55029100700,5
55029990000,5
55061960100,5
55061960200,5
55029100600,5
55029100800,5
55133202700,3
55133202800,3
55133202901,3
55133202902,4
55133202301,3
55133202600,3
55133202400,4
55133202500,4
55079020900,8
55079021000,8
55079021100,8
55079021200,8
55079018500,8
55079020600,8
55079017900,8
55079018400,8
55059001600,4
55059001800,4
55059001000,4
55059001900,4
55059002000,4
55059002300,4
55059002100,4
55059002200,4
55025011102,3
55025011200,3
55025011301,3
55025011302,3
55025001804,3
55025010200,3
55025002301,3
55025002302,3
55059002800,2
55127001000,2
55059002700,2
55059002906,2
55059002903,2
55059002905,2
55059002904,2
55059003002,2
55005001002,6
55017011100,6
55017010800,6
55017010900,6
55005000600,6
55005000800,6
55005001001,6
55033970100,6
55017010400,6
55017010500,6
55017010200,6
55017010300,6
55035000301,7
55035000502,6
55017010100,6
55035000501,6
55101001802,4
55101001900,4
55101001801,4
55101980000,4
55079160204,4
55079160300,4
55101001502,4
55101001601,4
55079160202,4
55079170500,4
55079170400,4
55079170600,4
55079170200,4
55079170300,4
55079170100,4
55079170700,4
55069960300,6
55069960400,6
55069960700,6
55069960900,6
55069960200,6
55069960500,6
55069960100,6
55085971100,6
55075961300,5
55075961400,5
55075960800,5
55075960900,5
55075960700,5
55083100500,5
55075960200,5
55075960600,5
55063000900,2
55063001000,2
55063000300,7
55063010300,7
55063000400,2
55063000500,2
55063000100,2
55063000200,2
55079005600,8
55079005700,8
55079090700,8
55079090800,8
55079005200,8
55079005300,8
55079005800,8
55079090900,8
55079005400,8
55079005500,8
55079003400,8
55079090200,8
55079003100,8
55079003500,8
55079002600,8
55079002700,8
55013970400,6
55013970700,6
55013970600,6
55095960100,6
55005000100,6
55005000500,6
55129950500,6
55129950600,6
55055100800,3
55055100900,3
55055101100,3
55055101300,3
55055100602,3
55055101000,3
55055100500,3
55055100601,3
55073001900,6
55073002300,6
55073001800,6
55073002100,7
55141010500,7
55141010600,7
55141010300,7
55141010400,7
55031030100,6
55031990000,6
55031020900,6
55031021000,6
55007960200,6
55007960400,6
55007960100,6
55007990000,6
55025001102,3
55025003200,3
55025001802,3
55025991702,3
55025001200,3
55025001605,3
55025001603,3
55025001704,3
55009010201,5
55009010202,5
55009010300,5
55009021400,5
55009020702,5
55009021500,1
55015020100,1
55071010300,1
55063010101,7
55081950300,7
55081950400,7
55081950900,7
55023960200,2
55123960700,2
55123960200,2
55123960500,2
55079004500,8
55079006800,8
55079006700,8
55079008400,8
55079004400,8
55079080400,8
55079080100,8
55079080200,8
55079006300,8
55079008800,8
55079004300,8
55079004700,8
55079003800,8
55079003900,8
55079004100,8
55079004200,8
55079016300,8
55079017000,8
55079016400,8
55079016700,8
55079016000,8
55079016100,4
55079015900,8
55079016200,8
55141010100,7
55141011100,7
55141010200,7
55141010700,7
55097960800,7
55097961100,7
55097961200,7
55141011500,7
55073001201,6
55073001202,6
55073001700,7
55097960200,7
55097960300,7
55097961000,7
55097960400,7
55097960900,7
55053960100,7
55053960500,7
55053960200,7
55053960300,7
55035000100,7
55035000200,7
55035000302,7
55035000400,7
55017011200,6
55033970300,6
55017010700,6
55017011000,6
55033970400,6
55033970800,6
55033970500,6
55033970700,6
55079091100,8
55079091200,8
55079012500,8
55079013000,4
55079012800,4
55079091300,4
55079012600,4
55079091400,4
55103970300,2
55103970400,2
55103970200,2
55111001100,2
55111000900,2
55111001002,2
55103970100,2
55123960100,2
55133204200,3
55133204302,3
55133204301,3
55133204501,3
55133203406,3
55133203500,3
55133203304,3
55133203402,3
55107960200,6
55107960300,6
55113100400,6
55129950300,6
55007960600,6
55031030300,6
55129950100,6
55129950200,6
55025012100,2
55025012300,2
55045960100,2
55105002900,2
55025012201,2
55025012202,2
55025012001,2
55025012002,2
55131440105,1
55131450106,1
55131440103,1
55131440200,1
55027961300,1
55027961400,1
55027960200,1
55027961200,1
55087013200,5
55135100100,7
55115100700,5
55115100900,5
55135100200,7
55135101100,7
55097960100,7
55135100300,7
55131470204,8
55133200103,8
55089660201,8
55131470203,1
55133200101,1
55133200201,1
55133200300,1
55133203403,1
55117000800,1
55117011400,1
55117000100,1
55117000202,1
55117000300,1
55117000400,1
55117000201,1
55117000500,1
55127000702,2
55127000800,2
55127000901,2
55127000902,2
55127001603,2
55127001604,2
55127001501,2
55127001502,2
55025010702,2
55025012600,2
55025001403,2
55025010701,2
55049950100,2
55049950400,2
55025012700,2
55025013100,2
55119960400,6
55119960500,6
55119960100,6
55119960200,6
55119960300,6
55119960600,6
55073002000,6
55073002200,6
55025001300,3
55025001402,3
55025000700,3
55025001000,3
55025001101,3
55025001606,3
55025000901,3
55025000902,3
55079160203,4
55079187300,4
55079150100,4
55079160100,4
55079180200,1
55079180300,1
55079180400,4
55079180500,4
55085970101,6
55125950500,6
55125950200,6
55125950600,6
55003950600,6
55003950700,6
55051180100,6
55051180300,6
55079018000,8
55079980000,8
55079007400,8
55079080300,8
55079018100,8
55079018200,8
55079018300,8
55079020800,8
55079007600,8
55079187000,8
55079007500,8
55079007800,8
55079007700,8
55079007900,8
55079007200,8
55079007300,8
55035000801,7
55035000802,7
55035000900,7
55035001700,7
55035000600,6
55035001400,6
55035000700,7
55035000803,7
55079005900,8
55079091000,8
55079004900,8
55079005000,8
55079003700,8
55079005100,8
55079003600,8
55079004000,8
55059001500,4
55059001700,4
55059002400,4
55059002500,4
55059001300,4
55059001400,4
55059000700,4
55059001200,4
55081950500,7
55081950600,7
55081950100,7
55081950200,7
55081950700,7
55081950800,7
55057100200,7
55057100500,7
55077960100,7
55077960500,7
55001950201,7
55001950400,7
55047100300,7
55047100400,7
55047100100,7
55047100200,7
55019950100,6
55019950500,7
55019950200,6
55019950300,6
55019950700,7
55019950800,7
55019950400,7
55019950600,7
55045960400,2
55045960700,2
55045960500,2
55045960600,2
55049950600,2
55065970200,2
55065970100,2
55065970500,2
55083100700,5
55083100800,5
55075961000,5
55075961100,5
55075961200,5
55083100900,5
55083101100,5
55083101200,5
55105000400,2
55105000500,2
55105000300,2
55105001000,2
55105001201,2
55105001202,2
55105000100,2
55105000600,2
55009001600,5
55009002001,5
55009020703,5
55009020704,5
55009001802,5
55009020100,5
55009020600,5
55061960400,5
55105002400,2
55105002500,2
55105002100,2
55105002300,2
55045960800,2
55105002700,2
55105002000,2
55105002200,2
55079019900,4
55079120202,4
55079019500,4
55079120201,4
55079019100,4
55079020000,4
55079019800,4
55079120300,4
55079120101,4
55133201503,4
55079130100,4
55079150304,4
55079140100,4
55079140201,4
55079120203,4
55079120400,4
55079019400,4
55079120102,4
55079019600,4
55079019700,4
55079101300,4
55079101700,4
55079101100,4
55079101200,4
55021970800,2
55111000600,2
55111000200,7
55111001001,7
55025012800,2
55025012900,2
55025010904,2
55025013000,2
55051990000,6
